id_distrito_fecha_hora_trunc;fecha_hora_truncada_accidente;cod_distrito;intensidad_vehiculos
09-2024-11-10 06:00:00;2024-11-10 06:00:00;9;410.05
09-2024-11-10 20:00:00;2024-11-10 20:00:00;9;1682.87
09-2024-11-10 22:00:00;2024-11-10 22:00:00;9;1000.92
09-2024-11-11 09:00:00;2024-11-11 09:00:00;9;2841.9
09-2024-11-11 10:00:00;2024-11-11 10:00:00;9;2252.46
09-2024-11-11 12:00:00;2024-11-11 12:00:00;9;2157.63
09-2024-11-12 02:00:00;2024-11-12 02:00:00;9;251.06
09-2024-11-12 08:00:00;2024-11-12 08:00:00;9;3078.33
09-2024-11-12 09:00:00;2024-11-12 09:00:00;9;2880.02
09-2024-11-12 10:00:00;2024-11-12 10:00:00;9;2155.13
09-2024-11-12 13:00:00;2024-11-12 13:00:00;9;2331.54
09-2024-11-12 16:00:00;2024-11-12 16:00:00;9;2480.26
09-2024-11-14 14:00:00;2024-11-14 14:00:00;9;2818.61
09-2024-11-14 15:00:00;2024-11-14 15:00:00;9;2624.87
09-2024-11-15 08:00:00;2024-11-15 08:00:00;9;2792.42
09-2024-11-15 17:00:00;2024-11-15 17:00:00;9;2668.41
09-2024-11-15 20:00:00;2024-11-15 20:00:00;9;2360.45
09-2024-11-16 10:00:00;2024-11-16 10:00:00;9;1751.37
09-2024-11-16 13:00:00;2024-11-16 13:00:00;9;2429.23
09-2024-11-17 14:00:00;2024-11-17 14:00:00;9;2192.95
09-2024-11-17 16:00:00;2024-11-17 16:00:00;9;1471.06
09-2024-11-18 07:00:00;2024-11-18 07:00:00;9;2082.1
09-2024-11-18 10:00:00;2024-11-18 10:00:00;9;2199.03
09-2024-11-18 16:00:00;2024-11-18 16:00:00;9;2387.62
09-2024-11-19 17:00:00;2024-11-19 17:00:00;9;3181.06
09-2024-11-19 19:00:00;2024-11-19 19:00:00;9;3156.3
09-2024-11-19 21:00:00;2024-11-19 21:00:00;9;2059.46
09-2024-11-20 09:00:00;2024-11-20 09:00:00;9;3140.85
09-2024-11-20 15:00:00;2024-11-20 15:00:00;9;3112.69
09-2024-11-20 16:00:00;2024-11-20 16:00:00;9;2926.08
09-2024-11-20 19:00:00;2024-11-20 19:00:00;9;3198.71
09-2024-11-21 01:00:00;2024-11-21 01:00:00;9;344.0
09-2024-11-21 14:00:00;2024-11-21 14:00:00;9;3224.9
09-2024-11-21 17:00:00;2024-11-21 17:00:00;9;3241.42
09-2024-11-22 14:00:00;2024-11-22 14:00:00;9;3411.01
09-2024-11-22 15:00:00;2024-11-22 15:00:00;9;3333.71
09-2024-11-22 22:00:00;2024-11-22 22:00:00;9;1491.62
09-2024-11-23 09:00:00;2024-11-23 09:00:00;9;1387.73
09-2024-11-23 13:00:00;2024-11-23 13:00:00;9;2381.0
09-2024-11-23 21:00:00;2024-11-23 21:00:00;9;1696.36
09-2024-11-24 15:00:00;2024-11-24 15:00:00;9;1492.81
09-2024-11-25 12:00:00;2024-11-25 12:00:00;9;2106.15
09-2024-11-25 17:00:00;2024-11-25 17:00:00;9;2552.36
09-2024-11-26 12:00:00;2024-11-26 12:00:00;9;2169.58
09-2024-11-27 12:00:00;2024-11-27 12:00:00;9;2603.82
09-2024-11-27 15:00:00;2024-11-27 15:00:00;9;3198.08
09-2024-11-27 16:00:00;2024-11-27 16:00:00;9;3014.84
09-2024-11-28 09:00:00;2024-11-28 09:00:00;9;3361.85
09-2024-11-28 18:00:00;2024-11-28 18:00:00;9;3443.62
09-2024-11-29 08:00:00;2024-11-29 08:00:00;9;3205.91
09-2024-11-29 14:00:00;2024-11-29 14:00:00;9;3441.38
09-2024-11-29 15:00:00;2024-11-29 15:00:00;9;3315.53
09-2024-11-29 18:00:00;2024-11-29 18:00:00;9;3120.9
09-2024-11-30 05:00:00;2024-11-30 05:00:00;9;415.06
09-2024-11-30 14:00:00;2024-11-30 14:00:00;9;3115.5
09-2024-12-01 06:00:00;2024-12-01 06:00:00;9;504.26
09-2024-12-01 15:00:00;2024-12-01 15:00:00;9;1894.63
09-2024-12-01 18:00:00;2024-12-01 18:00:00;9;2378.01
09-2024-12-01 21:00:00;2024-12-01 21:00:00;9;1777.77
09-2024-12-02 01:00:00;2024-12-02 01:00:00;9;275.01
09-2024-12-02 11:00:00;2024-12-02 11:00:00;9;2387.49
09-2024-12-02 19:00:00;2024-12-02 19:00:00;9;3048.31
09-2024-12-02 22:00:00;2024-12-02 22:00:00;9;1147.76
09-2024-12-03 09:00:00;2024-12-03 09:00:00;9;3310.1
09-2024-12-03 10:00:00;2024-12-03 10:00:00;9;2656.31
09-2024-12-03 20:00:00;2024-12-03 20:00:00;9;2750.5
09-2024-12-03 22:00:00;2024-12-03 22:00:00;9;1243.95
09-2024-12-04 09:00:00;2024-12-04 09:00:00;9;3066.26
09-2024-12-04 10:00:00;2024-12-04 10:00:00;9;2654.73
09-2024-12-04 14:00:00;2024-12-04 14:00:00;9;3317.55
09-2024-12-04 15:00:00;2024-12-04 15:00:00;9;3163.02
09-2024-12-05 19:00:00;2024-12-05 19:00:00;9;2923.27
09-2024-12-05 21:00:00;2024-12-05 21:00:00;9;2278.85
09-2024-12-05 23:00:00;2024-12-05 23:00:00;9;1099.6
09-2024-12-06 22:00:00;2024-12-06 22:00:00;9;1329.34
09-2024-12-07 19:00:00;2024-12-07 19:00:00;9;2150.35
09-2024-12-09 15:00:00;2024-12-09 15:00:00;9;3107.74
09-2024-12-09 17:00:00;2024-12-09 17:00:00;9;3126.6
09-2024-12-10 00:00:00;2024-12-10 00:00:00;9;494.35
09-2024-12-10 07:00:00;2024-12-10 07:00:00;9;2316.36
09-2024-12-10 08:00:00;2024-12-10 08:00:00;9;3306.7
09-2024-12-10 13:00:00;2024-12-10 13:00:00;9;2739.09
09-2024-12-11 08:00:00;2024-12-11 08:00:00;9;3328.96
09-2024-12-11 17:00:00;2024-12-11 17:00:00;9;3227.13
09-2024-12-12 00:00:00;2024-12-12 00:00:00;9;788.42
09-2024-12-12 08:00:00;2024-12-12 08:00:00;9;3341.79
09-2024-12-12 11:00:00;2024-12-12 11:00:00;9;2638.99
09-2024-12-12 12:00:00;2024-12-12 12:00:00;9;2695.85
09-2024-12-12 13:00:00;2024-12-12 13:00:00;9;2850.65
09-2024-12-12 14:00:00;2024-12-12 14:00:00;9;3328.24
09-2024-12-12 17:00:00;2024-12-12 17:00:00;9;3242.09
09-2024-12-12 18:00:00;2024-12-12 18:00:00;9;3337.99
09-2024-12-13 02:00:00;2024-12-13 02:00:00;9;460.71
09-2024-12-13 08:00:00;2024-12-13 08:00:00;9;3033.74
09-2024-12-13 18:00:00;2024-12-13 18:00:00;9;3050.93
09-2024-12-13 20:00:00;2024-12-13 20:00:00;9;2873.14
09-2024-12-14 01:00:00;2024-12-14 01:00:00;9;1442.86
09-2024-12-14 13:00:00;2024-12-14 13:00:00;9;3082.43
09-2024-12-14 20:00:00;2024-12-14 20:00:00;9;2668.35
09-2024-12-14 22:00:00;2024-12-14 22:00:00;9;1694.53
09-2024-12-15 00:00:00;2024-12-15 00:00:00;9;1311.59
09-2024-12-15 10:00:00;2024-12-15 10:00:00;9;1448.51
09-2024-12-15 19:00:00;2024-12-15 19:00:00;9;2463.51
09-2024-12-16 08:00:00;2024-12-16 08:00:00;9;3352.22
09-2024-12-16 15:00:00;2024-12-16 15:00:00;9;3153.09
09-2024-12-16 21:00:00;2024-12-16 21:00:00;9;1971.39
09-2024-12-17 13:00:00;2024-12-17 13:00:00;9;2658.54
09-2024-12-17 16:00:00;2024-12-17 16:00:00;9;3100.6
09-2024-12-17 19:00:00;2024-12-17 19:00:00;9;3251.52
09-2024-12-18 10:00:00;2024-12-18 10:00:00;9;2793.39
09-2024-12-18 17:00:00;2024-12-18 17:00:00;9;3388.03
09-2024-12-18 18:00:00;2024-12-18 18:00:00;9;3425.81
09-2024-12-19 08:00:00;2024-12-19 08:00:00;9;3287.85
09-2024-12-19 10:00:00;2024-12-19 10:00:00;9;2802.46
09-2024-12-19 20:00:00;2024-12-19 20:00:00;9;3046.37
09-2024-12-19 22:00:00;2024-12-19 22:00:00;9;1615.49
09-2024-12-20 07:00:00;2024-12-20 07:00:00;9;2234.99
09-2024-12-20 09:00:00;2024-12-20 09:00:00;9;2955.41
09-2024-12-20 10:00:00;2024-12-20 10:00:00;9;2718.15
09-2024-12-20 18:00:00;2024-12-20 18:00:00;9;3055.41
09-2024-12-20 20:00:00;2024-12-20 20:00:00;9;2768.39
09-2024-12-21 00:00:00;2024-12-21 00:00:00;9;1210.83
09-2024-12-21 01:00:00;2024-12-21 01:00:00;9;1011.98
09-2024-12-21 03:00:00;2024-12-21 03:00:00;9;564.7
09-2024-12-21 14:00:00;2024-12-21 14:00:00;9;2905.53
09-2024-12-21 15:00:00;2024-12-21 15:00:00;9;2051.03
09-2024-12-22 02:00:00;2024-12-22 02:00:00;9;658.4
09-2024-12-22 07:00:00;2024-12-22 07:00:00;9;561.66
09-2024-12-22 19:00:00;2024-12-22 19:00:00;9;2388.13
09-2024-12-23 16:00:00;2024-12-23 16:00:00;9;2435.49
09-2024-12-24 13:00:00;2024-12-24 13:00:00;9;2565.74
09-2024-12-24 19:00:00;2024-12-24 19:00:00;9;2344.62
09-2024-12-26 11:00:00;2024-12-26 11:00:00;9;2417.42
09-2024-12-27 11:00:00;2024-12-27 11:00:00;9;2307.81
09-2024-12-27 15:00:00;2024-12-27 15:00:00;9;2560.43
09-2024-12-27 20:00:00;2024-12-27 20:00:00;9;2241.04
09-2024-12-28 05:00:00;2024-12-28 05:00:00;9;297.79
09-2024-12-29 06:00:00;2024-12-29 06:00:00;9;463.03
09-2024-12-29 21:00:00;2024-12-29 21:00:00;9;1601.06
09-2024-12-30 11:00:00;2024-12-30 11:00:00;9;2364.94
09-2025-01-01 02:00:00;2025-01-01 02:00:00;9;1760.26
09-2025-01-01 20:00:00;2025-01-01 20:00:00;9;1867.14
09-2025-01-01 23:00:00;2025-01-01 23:00:00;9;694.41
09-2025-01-03 17:00:00;2025-01-03 17:00:00;9;2395.18
09-2025-01-03 18:00:00;2025-01-03 18:00:00;9;2441.87
09-2025-01-03 19:00:00;2025-01-03 19:00:00;9;2377.92
09-2025-01-03 23:00:00;2025-01-03 23:00:00;9;1014.63
09-2025-01-04 13:00:00;2025-01-04 13:00:00;9;2371.94
09-2025-01-04 17:00:00;2025-01-04 17:00:00;9;1893.58
09-2025-01-05 19:00:00;2025-01-05 19:00:00;9;1663.01
09-2025-01-05 21:00:00;2025-01-05 21:00:00;9;1521.54
09-2025-01-06 01:00:00;2025-01-06 01:00:00;9;478.6
09-2025-01-06 05:00:00;2025-01-06 05:00:00;9;205.88
09-2025-01-06 21:00:00;2025-01-06 21:00:00;9;1935.41
09-2025-01-07 23:00:00;2025-01-07 23:00:00;9;799.14
09-2025-01-08 09:00:00;2025-01-08 09:00:00;9;3178.41
09-2025-01-09 07:00:00;2025-01-09 07:00:00;9;2124.33
09-2025-01-09 16:00:00;2025-01-09 16:00:00;9;2773.12
09-2025-01-10 03:00:00;2025-01-10 03:00:00;9;255.72
09-2025-01-10 08:00:00;2025-01-10 08:00:00;9;3054.51
09-2025-01-10 13:00:00;2025-01-10 13:00:00;9;2811.85
09-2025-01-10 17:00:00;2025-01-10 17:00:00;9;2914.15
09-2025-01-11 10:00:00;2025-01-11 10:00:00;9;1839.41
09-2025-01-11 13:00:00;2025-01-11 13:00:00;9;2731.28
09-2025-01-11 16:00:00;2025-01-11 16:00:00;9;1692.05
09-2025-01-13 19:00:00;2025-01-13 19:00:00;9;2969.85
09-2025-01-14 07:00:00;2025-01-14 07:00:00;9;2419.45
09-2025-01-14 08:00:00;2025-01-14 08:00:00;9;3376.37
09-2025-01-14 10:00:00;2025-01-14 10:00:00;9;2649.7
09-2025-01-14 11:00:00;2025-01-14 11:00:00;9;2417.99
09-2025-01-14 18:00:00;2025-01-14 18:00:00;9;3125.38
09-2025-01-14 21:00:00;2025-01-14 21:00:00;9;1864.56
09-2025-01-15 06:00:00;2025-01-15 06:00:00;9;911.02
09-2025-01-15 08:00:00;2025-01-15 08:00:00;9;3275.68
09-2025-01-15 10:00:00;2025-01-15 10:00:00;9;2547.35
09-2025-01-15 13:00:00;2025-01-15 13:00:00;9;2561.55
09-2025-01-15 15:00:00;2025-01-15 15:00:00;9;2957.97
09-2025-01-15 16:00:00;2025-01-15 16:00:00;9;2785.84
09-2025-01-16 11:00:00;2025-01-16 11:00:00;9;2372.85
09-2025-01-16 17:00:00;2025-01-16 17:00:00;9;3043.91
09-2025-01-16 18:00:00;2025-01-16 18:00:00;9;3212.38
09-2025-01-17 12:00:00;2025-01-17 12:00:00;9;2500.34
09-2025-01-17 15:00:00;2025-01-17 15:00:00;9;3235.88
09-2025-01-17 17:00:00;2025-01-17 17:00:00;9;2918.62
09-2025-01-17 21:00:00;2025-01-17 21:00:00;9;2187.79
09-2025-01-18 06:00:00;2025-01-18 06:00:00;9;496.81
09-2025-01-18 11:00:00;2025-01-18 11:00:00;9;2160.96
09-2025-01-18 14:00:00;2025-01-18 14:00:00;9;2758.12
09-2025-01-18 21:00:00;2025-01-18 21:00:00;9;1939.46
09-2025-01-19 17:00:00;2025-01-19 17:00:00;9;1950.67
09-2025-01-20 08:00:00;2025-01-20 08:00:00;9;3159.46
09-2025-01-20 15:00:00;2025-01-20 15:00:00;9;2794.83
09-2025-01-20 18:00:00;2025-01-20 18:00:00;9;3000.99
09-2025-01-20 19:00:00;2025-01-20 19:00:00;9;2785.93
09-2025-01-20 22:00:00;2025-01-20 22:00:00;9;1090.56
09-2025-01-21 06:00:00;2025-01-21 06:00:00;9;910.08
09-2025-01-21 10:00:00;2025-01-21 10:00:00;9;2608.64
09-2025-01-21 19:00:00;2025-01-21 19:00:00;9;2942.28
09-2025-01-22 04:00:00;2025-01-22 04:00:00;9;159.81
09-2025-01-22 06:00:00;2025-01-22 06:00:00;9;938.67
09-2025-01-22 09:00:00;2025-01-22 09:00:00;9;3178.81
09-2025-01-22 12:00:00;2025-01-22 12:00:00;9;2343.42
09-2025-01-22 16:00:00;2025-01-22 16:00:00;9;2854.42
09-2025-01-22 17:00:00;2025-01-22 17:00:00;9;3053.74
09-2025-01-22 18:00:00;2025-01-22 18:00:00;9;3165.4
09-2025-01-22 19:00:00;2025-01-22 19:00:00;9;3108.45
09-2025-01-23 08:00:00;2025-01-23 08:00:00;9;3265.85
09-2025-01-23 10:00:00;2025-01-23 10:00:00;9;2601.48
09-2025-01-23 15:00:00;2025-01-23 15:00:00;9;2934.51
09-2025-01-23 16:00:00;2025-01-23 16:00:00;9;2864.25
09-2025-01-23 21:00:00;2025-01-23 21:00:00;9;2110.66
09-2025-01-23 22:00:00;2025-01-23 22:00:00;9;1357.38
09-2025-01-24 18:00:00;2025-01-24 18:00:00;9;2806.91
09-2025-01-24 20:00:00;2025-01-24 20:00:00;9;2575.31
09-2025-01-25 01:00:00;2025-01-25 01:00:00;9;776.64
09-2025-01-25 03:00:00;2025-01-25 03:00:00;9;416.69
09-2025-01-25 11:00:00;2025-01-25 11:00:00;9;2030.78
09-2025-01-26 13:00:00;2025-01-26 13:00:00;9;2455.87
09-2025-01-27 00:00:00;2025-01-27 00:00:00;9;491.54
09-2025-01-27 11:00:00;2025-01-27 11:00:00;9;2329.51
09-2025-01-28 08:00:00;2025-01-28 08:00:00;9;2985.79
09-2025-01-28 11:00:00;2025-01-28 11:00:00;9;2538.46
09-2025-01-28 16:00:00;2025-01-28 16:00:00;9;2736.28
09-2025-01-29 10:00:00;2025-01-29 10:00:00;9;2529.62
09-2025-01-30 16:00:00;2025-01-30 16:00:00;9;2843.27
09-2025-01-30 19:00:00;2025-01-30 19:00:00;9;3135.63
09-2025-01-30 20:00:00;2025-01-30 20:00:00;9;2682.25
09-2025-01-31 07:00:00;2025-01-31 07:00:00;9;2162.77
09-2025-01-31 13:00:00;2025-01-31 13:00:00;9;2756.93
09-2025-01-31 17:00:00;2025-01-31 17:00:00;9;2840.23
09-2025-01-31 23:00:00;2025-01-31 23:00:00;9;1125.52
09-2025-02-01 01:00:00;2025-02-01 01:00:00;9;830.35
09-2025-02-01 04:00:00;2025-02-01 04:00:00;9;393.62
09-2025-02-01 11:00:00;2025-02-01 11:00:00;9;2251.1
09-2025-02-01 13:00:00;2025-02-01 13:00:00;9;2725.23
09-2025-02-01 19:00:00;2025-02-01 19:00:00;9;2336.9
09-2025-02-02 15:00:00;2025-02-02 15:00:00;9;1968.52
09-2025-02-03 10:00:00;2025-02-03 10:00:00;9;2483.8
09-2025-02-03 12:00:00;2025-02-03 12:00:00;9;2342.56
09-2025-02-03 16:00:00;2025-02-03 16:00:00;9;2663.77
09-2025-02-04 10:00:00;2025-02-04 10:00:00;9;2601.28
09-2025-02-04 22:00:00;2025-02-04 22:00:00;9;1198.26
09-2025-02-05 08:00:00;2025-02-05 08:00:00;9;3353.84
09-2025-02-05 11:00:00;2025-02-05 11:00:00;9;2371.08
09-2025-02-06 06:00:00;2025-02-06 06:00:00;9;892.45
09-2025-02-06 14:00:00;2025-02-06 14:00:00;9;3087.83
09-2025-02-06 17:00:00;2025-02-06 17:00:00;9;3119.72
09-2025-02-07 07:00:00;2025-02-07 07:00:00;9;2227.64
09-2025-02-07 10:00:00;2025-02-07 10:00:00;9;2350.27
09-2025-02-07 13:00:00;2025-02-07 13:00:00;9;2780.09
09-2025-02-07 15:00:00;2025-02-07 15:00:00;9;3112.27
09-2025-02-07 16:00:00;2025-02-07 16:00:00;9;2886.35
09-2025-02-07 21:00:00;2025-02-07 21:00:00;9;2145.5
09-2025-02-08 00:00:00;2025-02-08 00:00:00;9;1066.32
09-2025-02-08 14:00:00;2025-02-08 14:00:00;9;2735.71
09-2025-02-08 23:00:00;2025-02-08 23:00:00;9;1279.61
09-2025-02-10 13:00:00;2025-02-10 13:00:00;9;2435.7
09-2025-02-11 09:00:00;2025-02-11 09:00:00;9;3147.47
09-2025-02-11 13:00:00;2025-02-11 13:00:00;9;2554.88
09-2025-02-11 23:00:00;2025-02-11 23:00:00;9;862.8
09-2025-02-12 07:00:00;2025-02-12 07:00:00;9;2312.07
09-2025-02-12 10:00:00;2025-02-12 10:00:00;9;2606.27
09-2025-02-12 13:00:00;2025-02-12 13:00:00;9;2573.52
09-2025-02-12 14:00:00;2025-02-12 14:00:00;9;3066.4
09-2025-02-13 09:00:00;2025-02-13 09:00:00;9;3193.15
09-2025-02-13 16:00:00;2025-02-13 16:00:00;9;2804.93
09-2025-02-14 09:00:00;2025-02-14 09:00:00;9;2979.45
09-2025-02-14 10:00:00;2025-02-14 10:00:00;9;2496.86
09-2025-02-14 17:00:00;2025-02-14 17:00:00;9;2934.46
09-2025-02-15 12:00:00;2025-02-15 12:00:00;9;2576.44
09-2025-02-15 19:00:00;2025-02-15 19:00:00;9;2372.04
09-2025-02-16 15:00:00;2025-02-16 15:00:00;9;1954.89
09-2025-02-17 16:00:00;2025-02-17 16:00:00;9;2636.31
09-2025-02-18 09:00:00;2025-02-18 09:00:00;9;3197.7
09-2025-02-18 18:00:00;2025-02-18 18:00:00;9;3192.21
09-2025-02-18 19:00:00;2025-02-18 19:00:00;9;2954.39
09-2025-02-19 16:00:00;2025-02-19 16:00:00;9;2847.62
09-2025-02-20 07:00:00;2025-02-20 07:00:00;9;2305.05
09-2025-02-20 09:00:00;2025-02-20 09:00:00;9;3226.01
09-2025-02-20 13:00:00;2025-02-20 13:00:00;9;2655.71
09-2025-02-20 17:00:00;2025-02-20 17:00:00;9;3077.73
09-2025-02-20 20:00:00;2025-02-20 20:00:00;9;2701.71
09-2025-02-21 07:00:00;2025-02-21 07:00:00;9;2221.35
09-2025-02-21 13:00:00;2025-02-21 13:00:00;9;2859.37
09-2025-02-21 15:00:00;2025-02-21 15:00:00;9;3191.78
09-2025-02-22 02:00:00;2025-02-22 02:00:00;9;535.99
09-2025-02-22 12:00:00;2025-02-22 12:00:00;9;2500.96
09-2025-02-22 20:00:00;2025-02-22 20:00:00;9;2278.51
09-2025-02-24 13:00:00;2025-02-24 13:00:00;9;2501.36
09-2025-02-24 18:00:00;2025-02-24 18:00:00;9;3053.97
09-2025-02-25 07:00:00;2025-02-25 07:00:00;9;2344.32
09-2025-02-25 14:00:00;2025-02-25 14:00:00;9;2998.25
09-2025-02-25 15:00:00;2025-02-25 15:00:00;9;2952.8
09-2025-02-27 08:00:00;2025-02-27 08:00:00;9;3304.98
09-2025-02-27 20:00:00;2025-02-27 20:00:00;9;2784.28
09-2025-02-28 10:00:00;2025-02-28 10:00:00;9;2299.92
09-2025-02-28 13:00:00;2025-02-28 13:00:00;9;2827.09
09-2025-02-28 14:00:00;2025-02-28 14:00:00;9;3128.6
09-2025-02-28 22:00:00;2025-02-28 22:00:00;9;1273.78
09-2025-02-28 23:00:00;2025-02-28 23:00:00;9;955.22
09-2025-03-01 06:00:00;2025-03-01 06:00:00;9;428.66
09-2025-03-01 16:00:00;2025-03-01 16:00:00;9;1398.66
09-2025-03-01 17:00:00;2025-03-01 17:00:00;9;1749.83
09-2025-03-01 19:00:00;2025-03-01 19:00:00;9;1838.58
09-2025-03-02 11:00:00;2025-03-02 11:00:00;9;1515.01
09-2025-03-02 13:00:00;2025-03-02 13:00:00;9;2103.09
09-2025-03-02 15:00:00;2025-03-02 15:00:00;9;1452.19
09-2025-03-02 22:00:00;2025-03-02 22:00:00;9;1164.94
09-2025-03-02 23:00:00;2025-03-02 23:00:00;9;843.74
09-2025-03-03 06:00:00;2025-03-03 06:00:00;9;906.12
09-2025-03-03 07:00:00;2025-03-03 07:00:00;9;2234.95
09-2025-03-03 12:00:00;2025-03-03 12:00:00;9;1713.28
09-2025-03-03 21:00:00;2025-03-03 21:00:00;9;1776.36
09-2025-03-04 09:00:00;2025-03-04 09:00:00;9;3156.41
09-2025-03-04 12:00:00;2025-03-04 12:00:00;9;2462.96
09-2025-03-04 18:00:00;2025-03-04 18:00:00;9;3214.85
09-2025-03-04 19:00:00;2025-03-04 19:00:00;9;3162.18
09-2025-03-05 10:00:00;2025-03-05 10:00:00;9;2544.13
09-2025-03-05 13:00:00;2025-03-05 13:00:00;9;2581.5
09-2025-03-05 15:00:00;2025-03-05 15:00:00;9;3041.71
09-2025-03-05 20:00:00;2025-03-05 20:00:00;9;2620.31
09-2025-03-05 21:00:00;2025-03-05 21:00:00;9;1938.27
09-2025-03-05 23:00:00;2025-03-05 23:00:00;9;818.52
09-2025-03-06 10:00:00;2025-03-06 10:00:00;9;2632.16
09-2025-03-06 16:00:00;2025-03-06 16:00:00;9;2812.23
09-2025-03-06 17:00:00;2025-03-06 17:00:00;9;2944.07
09-2025-03-07 06:00:00;2025-03-07 06:00:00;9;927.72
09-2025-03-07 09:00:00;2025-03-07 09:00:00;9;2958.88
09-2025-03-07 13:00:00;2025-03-07 13:00:00;9;2787.4
09-2025-03-07 14:00:00;2025-03-07 14:00:00;9;3249.64
09-2025-03-07 21:00:00;2025-03-07 21:00:00;9;2065.16
09-2025-03-08 11:00:00;2025-03-08 11:00:00;9;1935.37
09-2025-03-08 18:00:00;2025-03-08 18:00:00;9;1967.49
09-2025-03-09 01:00:00;2025-03-09 01:00:00;9;779.88
09-2025-03-09 03:00:00;2025-03-09 03:00:00;9;401.4
09-2025-03-10 09:00:00;2025-03-10 09:00:00;9;3187.02
09-2025-03-10 15:00:00;2025-03-10 15:00:00;9;2899.82
09-2025-03-10 19:00:00;2025-03-10 19:00:00;9;2822.24
09-2025-03-10 23:00:00;2025-03-10 23:00:00;9;645.85
09-2025-03-11 00:00:00;2025-03-11 00:00:00;9;396.47
09-2025-03-12 09:00:00;2025-03-12 09:00:00;9;3090.72
09-2025-03-12 16:00:00;2025-03-12 16:00:00;9;2875.98
09-2025-03-12 22:00:00;2025-03-12 22:00:00;9;1039.3
09-2025-03-13 01:00:00;2025-03-13 01:00:00;9;411.91
09-2025-03-13 09:00:00;2025-03-13 09:00:00;9;3097.21
09-2025-03-13 13:00:00;2025-03-13 13:00:00;9;2541.32
09-2025-03-14 09:00:00;2025-03-14 09:00:00;9;2790.93
09-2025-03-14 14:00:00;2025-03-14 14:00:00;9;3231.09
09-2025-03-14 19:00:00;2025-03-14 19:00:00;9;2646.65
09-2025-03-15 11:00:00;2025-03-15 11:00:00;9;2125.34
09-2025-03-15 17:00:00;2025-03-15 17:00:00;9;1963.42
09-2025-03-16 15:00:00;2025-03-16 15:00:00;9;1533.69
09-2025-03-17 22:00:00;2025-03-17 22:00:00;9;1105.61
09-2025-03-18 10:00:00;2025-03-18 10:00:00;9;2665.2
09-2025-03-18 18:00:00;2025-03-18 18:00:00;9;2984.39
09-2025-03-18 19:00:00;2025-03-18 19:00:00;9;2742.57
09-2025-03-18 22:00:00;2025-03-18 22:00:00;9;1124.14
09-2025-03-19 04:00:00;2025-03-19 04:00:00;9;205.73
09-2025-03-19 07:00:00;2025-03-19 07:00:00;9;2315.96
09-2025-03-19 09:00:00;2025-03-19 09:00:00;9;3069.06
09-2025-03-20 16:00:00;2025-03-20 16:00:00;9;2785.39
09-2025-03-20 19:00:00;2025-03-20 19:00:00;9;2988.75
09-2025-03-20 20:00:00;2025-03-20 20:00:00;9;2588.56
09-2025-03-20 21:00:00;2025-03-20 21:00:00;9;2024.51
09-2025-03-21 09:00:00;2025-03-21 09:00:00;9;2541.7
09-2025-03-21 13:00:00;2025-03-21 13:00:00;9;2382.92
09-2025-03-21 16:00:00;2025-03-21 16:00:00;9;2376.3
09-2025-03-21 17:00:00;2025-03-21 17:00:00;9;2446.03
09-2025-03-21 20:00:00;2025-03-21 20:00:00;9;2124.25
09-2025-03-21 21:00:00;2025-03-21 21:00:00;9;1867.72
09-2025-03-22 00:00:00;2025-03-22 00:00:00;9;917.25
09-2025-03-22 05:00:00;2025-03-22 05:00:00;9;365.72
09-2025-03-22 06:00:00;2025-03-22 06:00:00;9;500.94
09-2025-03-22 11:00:00;2025-03-22 11:00:00;9;1894.68
09-2025-03-23 06:00:00;2025-03-23 06:00:00;9;464.68
09-2025-03-23 21:00:00;2025-03-23 21:00:00;9;1627.78
09-2025-03-25 08:00:00;2025-03-25 08:00:00;9;3034.96
09-2025-03-25 10:00:00;2025-03-25 10:00:00;9;2408.43
09-2025-03-25 14:00:00;2025-03-25 14:00:00;9;2712.84
09-2025-03-25 15:00:00;2025-03-25 15:00:00;9;2598.8
09-2025-03-26 05:00:00;2025-03-26 05:00:00;9;219.81
09-2025-03-26 09:00:00;2025-03-26 09:00:00;9;2877.18
09-2025-03-27 19:00:00;2025-03-27 19:00:00;9;3102.63
09-2025-03-28 04:00:00;2025-03-28 04:00:00;9;217.66
09-2025-03-28 07:00:00;2025-03-28 07:00:00;9;2229.87
09-2025-03-28 11:00:00;2025-03-28 11:00:00;9;2413.73
09-2025-03-29 05:00:00;2025-03-29 05:00:00;9;374.13
09-2025-03-29 09:00:00;2025-03-29 09:00:00;9;1523.83
09-2025-03-29 11:00:00;2025-03-29 11:00:00;9;2370.59
09-2025-03-29 13:00:00;2025-03-29 13:00:00;9;2802.4
09-2025-03-29 16:00:00;2025-03-29 16:00:00;9;1690.68
09-2025-03-30 01:00:00;2025-03-30 01:00:00;9;966.65
09-2025-03-30 04:00:00;2025-03-30 04:00:00;9;517.28
09-2025-03-30 15:00:00;2025-03-30 15:00:00;9;1844.6
09-2025-03-30 16:00:00;2025-03-30 16:00:00;9;1652.07
09-2025-03-30 18:00:00;2025-03-30 18:00:00;9;2343.55
09-2025-03-31 16:00:00;2025-03-31 16:00:00;9;2793.46
09-2025-03-31 17:00:00;2025-03-31 17:00:00;9;3026.07
09-2025-03-31 20:00:00;2025-03-31 20:00:00;9;2523.21
09-2025-04-01 12:00:00;2025-04-01 12:00:00;9;2513.49
